LINEA,VCESTIL,PARES,FAMPESP,FAMMONT,DEPTO,FUNCION,TIEMPO,PERSONAS,META
VAQUERA,P5107,0,3,4,CORTE,C-PESPUNTADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,C-PRELIMINAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-COR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-DOB,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-MON,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-PEG,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-PESA,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-PESB,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-PESC,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-PREA,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-PREB,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-PREC,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CA-REB,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CARDADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CENTRADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,COMODIN CORTE,0,0,100
VAQUERA,P5107,0,3,4,CORTE,COMODIN MONTADO,0,0,100
VAQUERA,P5107,0,3,4,CORTE,COMODIN PESPUNT,0,0,100
VAQUERA,P5107,0,3,4,CORTE,COMODIN PREACAB,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CONFORMAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CORTADOR FLASH,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CORTADOR FORRO,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CORTADOR LASER,0,0,100
VAQUERA,P5107,0,3,4,CORTE,CORTADOR PIEL,360,10.11,100
VAQUERA,P5107,0,3,4,CORTE,DESVIRAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,DISTRIBUIDOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,DOBLILLADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,DOMAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,EMB-AVIO,0,0,100
VAQUERA,P5107,0,3,4,CORTE,EMBARRADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,EMPACADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,ENCERQUILLADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,ENTACONADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,FORRAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,MONTADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,PEG-AVIO,0,0,100
VAQUERA,P5107,0,3,4,CORTE,PEGADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,PREACABADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,PRECONFORMADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,PRECONFORMAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,REBAJADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,RECORTADOR AVIO,0,0,100
VAQUERA,P5107,0,3,4,CORTE,RECORTADOR AVIO,0,0,100
VAQUERA,P5107,0,3,4,CORTE,RESACAR PLANTAS,0,0,100
VAQUERA,P5107,0,3,4,CORTE,RESACAR PLANTAS,0,0,100
VAQUERA,P5107,0,3,4,CORTE,RIBETEAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,RIBETEAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE,SUAJADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,A-PESPUNTADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,A-PRELIMINAR,126,3.52,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,APOMAZAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,B-PESPUNTADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,B-PRELIMINAR,46,1.28,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,C-PESPUNTADOR,129,3.59,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,C-PRELIMINAR,168,4.65,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-COR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-DOB,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-MON,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-PEG,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-PESA,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-PESB,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-PESC,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-PREA,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-PREB,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-PREC,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CA-REB,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CARDADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CENTRADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,COMODIN CORTE,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,COMODIN MONTADO,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,COMODIN PESPUNT,36,1,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,COMODIN PREACAB,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CONFORMAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CORTADOR FLASH,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CORTADOR FORRO,22,0.61,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CORTADOR LASER,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,CORTADOR PIEL,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,DESVIRAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,DISTRIBUIDOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,DOBLILLADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,DOMAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,EMB-AVIO,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,EMBARRADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,EMPACADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,ENCERQUILLADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,ENTACONADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,FORRAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,MONTADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,PEG-AVIO,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,PEGADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,PREACABADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,PRECONFORMADOR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,PRECONFORMAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,REBAJADOR,45,1.25,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,RIBETEAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,RIBETEAR,0,0,100
VAQUERA,P5107,0,3,4,CORTE Y PREPARA,SUAJADOR,0,0,100
VAQUERA,P5107,0,3,4,ENSAMBLES,A-PESPUNTADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,A-PRELIMINAR,180,6,120
VAQUERA,P5107,0,3,4,ENSAMBLES,APOMAZAR,60,2,120
VAQUERA,P5107,0,3,4,ENSAMBLES,B-PESPUNTADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,B-PRELIMINAR,60,2,120
VAQUERA,P5107,0,3,4,ENSAMBLES,C-PESPUNTADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,C-PRELIMINAR,60,2,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-COR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-DOB,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-MON,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-PEG,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-PESA,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-PESB,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-PESC,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-PREA,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-PREB,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-PREC,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CA-REB,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CARDADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CENTRADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,COMODIN CORTE,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,COMODIN MONTADO,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,COMODIN PESPUNT,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,COMODIN PREACAB,30,1,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CONFORMAR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CORTADOR FLASH,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CORTADOR FORRO,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CORTADOR LASER,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,CORTADOR PIEL,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,DESVIRAR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,DISTRIBUIDOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,DOBLILLADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,DOMAR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,EMB-AVIO,60,2,120
VAQUERA,P5107,0,3,4,ENSAMBLES,EMBARRADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,EMPACADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,ENCERQUILLADOR,30,1,120
VAQUERA,P5107,0,3,4,ENSAMBLES,ENTACONADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,FORRAR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,MONTADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,PEG-AVIO,30,1,120
VAQUERA,P5107,0,3,4,ENSAMBLES,PEGADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,PREACABADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,PRECONFORMADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,PRECONFORMAR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,REBAJADOR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,RECORTADOR AVIO,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,RECORTADOR AVIO,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,RESACAR PLANTAS,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,RESACAR PLANTAS,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,RIBETEAR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,RIBETEAR,0,0,120
VAQUERA,P5107,0,3,4,ENSAMBLES,SUAJADOR,0,0,120
VAQUERA,P5107,0,3,4,FAMILIA,A-PESPUNTADOR,87,2.44,100
VAQUERA,P5107,0,3,4,FAMILIA,A-PRELIMINAR,191,5.31,100
VAQUERA,P5107,0,3,4,FAMILIA,APOMAZAR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,B-PESPUNTADOR,401,11.15,100
VAQUERA,P5107,0,3,4,FAMILIA,B-PRELIMINAR,292,8.1,100
VAQUERA,P5107,0,3,4,FAMILIA,C-PESPUNTADOR,30,0.83,100
VAQUERA,P5107,0,3,4,FAMILIA,C-PRELIMINAR,701,19.45,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-COR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-DOB,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-MON,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-PEG,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-PESA,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-PESB,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-PESC,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-PREA,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-PREB,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-PREC,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CA-REB,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CARDADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CENTRADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,COMODIN CORTE,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,COMODIN MONTADO,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,COMODIN PESPUNT,36,1,100
VAQUERA,P5107,0,3,4,FAMILIA,COMODIN PREACAB,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CONFORMAR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CORTADOR FLASH,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CORTADOR FORRO,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CORTADOR LASER,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,CORTADOR PIEL,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,DESVIRAR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,DISTRIBUIDOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,DOBLILLADOR,36,1,100
VAQUERA,P5107,0,3,4,FAMILIA,DOMAR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,EMB-AVIO,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,EMBARRADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,EMPACADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,ENCERQUILLADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,ENTACONADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,FORRAR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,MONTADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,PEG-AVIO,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,PEGADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,PREACABADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,PRECONFORMADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,PRECONFORMAR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,REBAJADOR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,RECORTADOR AVIO,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,RECORTADOR AVIO,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,RESACAR PLANTAS,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,RESACAR PLANTAS,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,RIBETEAR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,RIBETEAR,0,0,100
VAQUERA,P5107,0,3,4,FAMILIA,SUAJADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,A-PESPUNTADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,A-PRELIMINAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,APOMAZAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,B-PESPUNTADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,B-PRELIMINAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,C-PESPUNTADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,C-PRELIMINAR,36,1,100
SKIPER USA,P5111,0,3,4,CORTE,CA-COR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-DOB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-MON,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-PEG,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-PESA,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-PESB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-PESC,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-PREA,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-PREB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-PREC,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CA-REB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CARDADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CENTRADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,COMODIN CORTE,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,COMODIN MONTADO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,COMODIN PESPUNT,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,COMODIN PREACAB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CONFORMAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CORTADOR FLASH,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CORTADOR FORRO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CORTADOR LASER,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,CORTADOR PIEL,403,11.11,100
SKIPER USA,P5111,0,3,4,CORTE,DESVIRAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,DISTRIBUIDOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,DOBLILLADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,DOMAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,EMB-AVIO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,EMBARRADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,EMPACADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,ENCERQUILLADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,ENTACONADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,FORRAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,MONTADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,PEG-AVIO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,PEGADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,PREACABADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,PRECONFORMADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,PRECONFORMAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,REBAJADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,RECORTADOR AVIO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,RECORTADOR AVIO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,RESACAR PLANTAS,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,RESACAR PLANTAS,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,RIBETEAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,RIBETEAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE,SUAJADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,A-PESPUNTADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,A-PRELIMINAR,70,1.95,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,APOMAZAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,B-PESPUNTADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,B-PRELIMINAR,72,2,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,C-PESPUNTADOR,232,6.44,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,C-PRELIMINAR,80,2.21,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-COR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-DOB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-MON,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-PEG,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-PESA,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-PESB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-PESC,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-PREA,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-PREB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-PREC,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CA-REB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CARDADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CENTRADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,COMODIN CORTE,36,1,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,COMODIN MONTADO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,COMODIN PESPUNT,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,COMODIN PREACAB,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CONFORMAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CORTADOR FLASH,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CORTADOR FORRO,13,0.36,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CORTADOR LASER,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,CORTADOR PIEL,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,DESVIRAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,DISTRIBUIDOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,DOBLILLADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,DOMAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,EMB-AVIO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,EMBARRADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,EMPACADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,ENCERQUILLADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,ENTACONADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,FORRAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,MONTADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,PEG-AVIO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,PEGADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,PREACABADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,PRECONFORMADOR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,PRECONFORMAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,REBAJADOR,79,2.17,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,RIBETEAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,RIBETEAR,0,0,100
SKIPER USA,P5111,0,3,4,CORTE Y PREPARA,SUAJADOR,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,A-PESPUNTADOR,387,10.73,100
SKIPER USA,P5111,0,3,4,FAMILIA,A-PRELIMINAR,395,10.94,100
SKIPER USA,P5111,0,3,4,FAMILIA,APOMAZAR,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,B-PESPUNTADOR,140,3.89,100
SKIPER USA,P5111,0,3,4,FAMILIA,B-PRELIMINAR,174,4.83,100
SKIPER USA,P5111,0,3,4,FAMILIA,C-PESPUNTADOR,72,2,100
SKIPER USA,P5111,0,3,4,FAMILIA,C-PRELIMINAR,516,14.29,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-COR,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-DOB,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-MON,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-PEG,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-PESA,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-PESB,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-PESC,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-PREA,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-PREB,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-PREC,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CA-REB,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CARDADOR,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CENTRADOR,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,COMODIN CORTE,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,COMODIN MONTADO,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,COMODIN PESPUNT,36,1,100
SKIPER USA,P5111,0,3,4,FAMILIA,COMODIN PREACAB,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CONFORMAR,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CORTADOR FLASH,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CORTADOR FORRO,0,0,100
SKIPER USA,P5111,0,3,4,FAMILIA,CORTADOR LASER,0,0,100
